EmployeeID,Age,YearsAtCompany,Salary,OvertimeHours,JobSatisfaction,PerformanceScore,PromotionCount,CommuteTime,TrainingHours,PeerRating,ManagerRating,ProjectsCompleted,RemoteDaysPerWeek,WorkLifeBalance,Absences,Attrition
21005425-4657-4542-ab71-2c77044f10ef,26,1,57030,26,2.86,3.39,0,14,92,3.25,1.43,15,2,1.82,14,0
532d05cb-af4d-4e6a-aa54-23a3b5b8c397,39,10,61455,36,4.54,4.27,1,43,13,2.84,4.24,21,4,1.79,22,0
e798879b-4370-42ef-a03c-33a0928e58ab,24,0,58010,0,4.59,3.73,1,35,29,3.98,1.92,11,4,2.84,11,0
bb618db5-5471-4053-831d-96ebe7ec2f73,25,1,50765,15,3.72,4.44,0,27,73,1.18,4.41,19,2,4.33,17,0
e4588cf8-a222-49d5-8865-15bb54176573,46,7,101620,26,1.41,3.14,1,60,0,1.76,1.17,23,3,4.15,7,0
d5663714-c43d-4480-a775-c40f46b3e861,51,16,52627,42,1.7,2.46,1,84,59,3.77,2.35,12,1,4.23,23,0
83bcf86c-d1eb-4c7e-b863-9d24b8fb6ce8,38,7,73073,1,3.09,3.92,2,24,59,3.81,2.19,19,2,1.75,6,0
ddf1903e-28c8-4234-9524-55ef5a452c12,29,2,68841,39,1.94,2.85,1,47,19,3.86,2.12,3,3,4.79,8,0
15158862-bdbf-4d46-b2a7-905d2ab09636,54,15,82512,6,1.63,5.0,2,82,20,1.04,3.2,16,2,2.54,19,0
5ce3252c-5885-46c2-a0a6-2618bd13f02f,51,14,30000,18,3.55,1.27,0,13,90,4.12,1.92,11,2,2.08,21,0
64b10a52-ba3f-49c9-8d12-39240064c0f9,59,4,75768,24,4.49,3.99,0,74,45,3.76,1.49,2,3,4.68,4,0
53e5c75b-580c-40e8-9d30-7dcd464099b0,37,6,58466,36,3.07,2.78,1,86,40,4.61,1.02,4,5,4.97,2,0
54761268-c5a1-4277-aec8-5db54105ed85,56,4,100862,11,4.11,2.4,1,49,32,1.04,2.97,1,4,2.88,10,0
85e7620b-4237-4760-a3f8-af34882c7dec,57,17,92248,32,2.5,2.41,1,14,42,3.05,3.35,13,5,1.39,16,0
e1a88d11-af24-460c-b35b-e4008aec9d60,29,0,36202,28,2.28,3.87,1,44,38,4.71,2.72,3,1,4.82,21,0
16c32181-2952-4552-b214-4ccce63f1b33,56,17,65854,42,1.96,1.56,1,77,50,4.14,4.17,8,5,2.95,4,0
5a1db78d-4dae-465a-961d-d4349c35d88e,27,2,53677,6,4.19,4.42,1,86,68,3.42,3.22,3,4,1.65,14,0
5254a47e-3983-4799-a615-991d61e50f8e,22,0,60566,14,2.78,4.66,1,45,79,1.02,4.64,6,0,2.79,22,0
d3ab0556-e58b-4e62-9893-47274bb2cd02,22,0,58708,6,4.2,4.85,0,89,82,3.18,3.5,1,5,4.87,5,0
97ef2047-3658-40df-98cf-87dab58c99ae,41,6,59277,10,1.1,1.3,2,48,97,3.47,4.92,22,3,4.76,13,0
fefd6fdf-edd1-475e-b1e7-23db16ebbcfe,32,3,56346,22,2.17,3.61,1,53,41,4.9,1.18,17,2,3.28,7,0
6b875a85-9368-45b8-ae0c-52c1e8ef4001,32,2,37490,29,4.74,4.62,0,41,59,2.33,3.22,4,1,2.06,2,0
b5dbdf5c-5eb1-4147-b450-4a346dd645e9,24,0,114839,28,3.04,4.16,2,72,0,2.86,3.11,9,2,2.1,8,0
ce1313f2-9ad2-47dc-a59a-ca9f12ef51b9,56,7,47835,11,2.61,4.44,0,84,19,4.66,4.02,20,2,4.04,18,0
9ace1371-771c-431c-b079-6870dd4a176a,59,4,56598,13,3.25,3.7,1,30,49,1.58,3.38,10,5,4.24,9,0
486797f9-4995-432a-b64d-9c9529287a56,25,1,83394,4,4.89,3.08,0,63,32,2.48,2.2,5,1,2.78,9,0
3ad77ed8-22d8-46fe-a30b-3d8642900069,46,7,76220,24,2.92,3.1,1,91,60,1.75,2.65,2,1,3.56,12,0
36e7f3cd-3613-4e04-9d34-de15c7274889,52,11,86187,6,3.76,4.14,0,39,48,3.28,4.22,13,0,2.08,3,0
3d8ce3f3-a1e7-472a-9231-ef7a54180a98,34,4,47777,34,1.11,4.79,1,90,0,1.26,3.54,13,4,4.61,15,0
5031cdaf-7fcd-4a79-9381-50eec4ba1094,33,6,55856,12,4.87,3.21,1,61,8,3.85,3.1,17,0,4.47,23,0
09bd4be6-8d92-452e-a136-ecf6832c0ca9,44,5,36070,24,4.39,4.35,2,10,49,4.81,1.22,22,3,2.03,7,0
bdf7ba18-3219-4e90-89c0-5c2caefd35e3,38,9,58275,41,1.73,1.17,1,42,0,1.46,1.19,9,3,3.02,12,0
2a65de2a-82a0-431c-930c-18c1d5122ccc,33,2,73002,44,1.55,4.98,3,99,0,4.21,4.43,13,1,1.33,15,1
c54e6b9e-6a70-4794-9237-91cb9d568624,52,10,39769,44,3.99,2.51,0,72,64,4.88,2.23,2,0,3.8,14,0
6ade4646-dece-40ca-8dbe-106fda7e3f1f,44,3,59929,31,3.91,2.23,1,42,49,3.39,3.06,19,3,3.47,9,0
31167312-60c0-4c71-ad7f-67e4a5b65706,38,7,52347,42,1.73,2.26,1,28,46,3.29,3.24,17,0,4.01,5,0
ae76f216-e916-4ae4-89e1-5735e68f9a54,34,7,79897,22,1.3,1.59,1,18,17,2.74,4.45,2,0,2.01,1,0
c6ba0a44-44bf-4045-ab87-15478c9deca0,52,12,95099,28,4.85,1.36,0,59,34,4.46,4.05,20,5,3.43,21,0
0d30e558-f527-403c-81d2-fb9ca7251ea6,46,11,40811,19,4.44,1.84,1,86,7,4.79,4.12,5,2,2.11,7,0
303e4381-59f9-4a6a-b617-45a9140c5213,25,1,72757,5,4.51,3.78,2,48,19,4.11,2.52,18,2,4.37,15,0
0c244133-4563-4141-925c-2e642a2b4e89,22,0,87941,4,5.0,1.09,3,90,10,1.51,1.31,11,5,4.89,21,0
caf0f0a1-c58a-4de2-80f1-663c813e9780,52,18,81185,4,3.42,2.4,2,15,4,1.32,2.56,24,0,2.1,14,0
a080fbc8-36af-4a01-8c87-29721e5d64b2,22,0,52902,38,4.49,1.8,1,83,81,1.58,1.85,9,1,1.21,14,0
2e0e9e44-373c-4b94-b756-76d3c205b94f,27,2,55180,15,2.2,3.0,1,40,75,3.43,2.87,24,1,1.67,23,0
56cf909d-82a3-4e38-a965-e033049d3211,35,7,59932,40,2.71,3.87,1,89,40,3.86,1.93,8,5,1.98,17,0
24bca947-810f-44b8-b0f8-ec603bd75791,59,20,79041,1,1.86,3.87,0,37,97,3.74,1.73,19,3,1.2,16,0
63f67374-336e-4950-b67c-a39d4d412519,50,6,50803,14,1.43,2.4,0,92,86,2.45,1.72,1,3,1.62,3,0
21114b49-ec4d-4476-8a87-a0f59b325bf4,43,11,77455,24,2.54,4.34,2,44,68,2.32,1.11,22,0,3.67,2,0
260255b2-4e89-4b9d-a00f-e4b78f43f6fe,47,4,48197,6,2.15,4.98,3,91,61,3.2,3.71,21,5,1.86,8,0
9e8dec23-0843-4c2e-b429-b95539f1e8e2,33,5,68028,2,1.39,4.45,0,85,5,1.21,2.12,3,1,3.78,10,0
15f10a29-ccad-4014-9792-c9e20ef53ea2,48,15,60556,35,3.42,1.07,0,47,18,2.74,3.87,17,2,2.85,13,0
fecb0f67-1f5b-4171-b5e5-30c2963f7b35,47,10,47373,8,3.61,1.82,0,36,31,1.21,2.77,24,1,2.0,20,0
4b644b8a-a082-443d-bf94-eb8631c72980,50,7,49865,26,4.87,1.85,0,63,93,4.94,1.13,21,5,4.3,14,0
74ddb15c-c89a-4664-ad05-d8f4f5460556,22,0,67814,11,4.58,2.03,3,12,77,1.09,2.13,24,0,4.36,19,0
912bf31f-d63b-4a17-992b-b0adc39805d3,50,9,95737,34,4.87,4.09,0,83,81,1.03,4.4,7,5,4.24,1,0
ad728b10-212a-443f-bc8c-264e6c242eda,23,1,67119,11,1.76,3.69,0,51,51,2.89,1.67,14,1,4.64,10,0
5f03788c-3ca6-4fb5-94e0-85734b4ba363,42,7,75784,2,1.89,2.14,1,73,22,3.92,1.22,11,2,1.35,14,0
8568d2fc-fdd6-4024-b692-85e17a7efb74,49,4,47755,17,3.27,1.66,0,56,75,1.37,1.41,23,0,3.05,20,0
4d10e2c1-8db7-49e2-af30-007ca9bb1413,34,2,61424,28,2.58,4.71,2,9,75,3.78,4.63,24,1,3.52,7,0
4679a1a9-85d6-4751-91b1-31e0c74c78f7,35,6,53506,29,4.89,2.25,0,32,95,2.16,3.47,4,1,3.57,21,0
63078402-04cf-40c7-8f47-dbb182e22aec,34,7,96522,42,3.83,3.72,2,39,64,4.69,2.19,21,1,2.06,8,0
164239d6-d034-4179-8d60-199e81435b2a,54,18,46533,22,4.72,2.01,2,76,87,1.77,3.68,2,4,4.5,12,0
9b2feece-9b02-42e4-9e82-5b113a7d255f,23,0,36666,31,3.5,2.65,1,72,46,1.85,3.06,10,4,1.6,0,0
2d4eec90-db76-47b3-bbf1-950d5a409238,37,3,63813,42,2.52,4.34,3,33,52,2.52,4.11,2,5,4.82,6,0
dfaefddf-688b-40b9-b1f8-f8836de0a9b9,55,4,76382,22,4.93,4.69,2,50,32,4.41,3.09,23,4,4.41,24,0
8f18aecb-e8bb-43e2-8c26-30b116868b3f,53,10,73860,26,1.04,4.09,1,22,55,1.78,2.05,2,4,2.75,20,0
a255fe52-04b9-4f7b-9070-f2532bd0c727,57,4,55835,14,1.31,1.9,0,33,68,4.72,2.48,2,4,2.18,8,0
29d40ab2-2d84-4843-964c-28572357ec92,53,17,53433,31,2.15,3.25,2,11,4,3.04,3.2,15,1,3.34,11,0
16b8838f-1bc8-445d-a98c-c2d1ad42ad92,43,9,65932,24,1.27,1.65,0,82,37,4.21,2.05,17,2,1.11,10,0
8ba95968-663c-48be-b48d-f6549237a34d,48,12,42539,30,1.18,4.88,1,76,27,1.2,4.3,22,2,4.49,7,0
816e801f-a631-442c-9e91-bcfaead23c4d,37,3,66363,43,4.68,1.98,0,52,66,1.33,4.44,16,2,1.51,8,0
fe7b0dd5-053c-49dc-a8fe-37da093c375a,32,4,88993,40,1.86,4.07,1,86,45,3.89,3.21,10,2,3.13,2,0
0486b5a6-aa4d-44a8-90f5-bb07e6361eb7,29,1,64252,32,1.77,3.46,0,68,18,2.27,4.28,3,2,1.5,24,0
a9b54de7-e1fd-44b7-b87b-62ea03ab92d7,29,1,70917,4,4.29,2.63,1,9,91,1.71,4.58,7,0,4.08,23,0
16977a57-e42e-40a0-abce-d47ed9c22b70,31,5,50591,40,3.36,3.56,0,84,61,2.04,2.53,13,5,2.5,19,0
122c93e9-90dc-432b-8012-165222417ca1,50,8,97400,2,2.52,1.6,1,56,94,1.13,2.76,9,5,2.94,16,0
2dfc5721-4faf-46f3-be96-3cf508be782c,38,3,82411,20,4.05,2.22,0,48,74,2.93,2.94,14,3,3.56,4,0
e75710b1-145d-4b37-bf6e-e6434c76934a,37,3,68987,3,3.82,3.34,1,60,73,2.08,2.79,13,0,4.67,24,0
aa770f69-ee2b-419b-9da9-dd775f1476d4,38,7,70101,1,2.61,1.66,2,85,64,3.03,3.78,7,3,4.96,14,0
16adfd05-990a-49ed-9acd-be36a97dfe88,57,14,92330,23,1.99,1.77,0,60,26,2.83,2.53,24,1,2.38,24,0
56a41297-b6c3-4460-a552-7ccd33f7dd67,34,1,46803,16,1.03,1.06,4,85,74,4.05,4.64,22,1,3.43,13,0
1f41e973-6d71-4b12-bf7f-1b6c0e9db4bb,35,7,51273,25,4.02,4.83,0,9,10,4.82,1.44,14,1,2.43,11,0
40e89d48-3bf1-4afc-bf29-13923fe4aeb7,21,0,76337,26,4.78,4.33,1,42,54,1.78,3.67,19,0,4.08,17,0
959292e8-1d07-4207-84b9-0ad06f001b7e,28,1,42031,3,2.58,2.26,0,91,22,2.76,4.8,3,2,3.49,15,0
09b9e04e-91a9-48e0-915f-c692dcf6e8ff,31,2,82722,8,3.06,2.08,0,81,96,3.74,4.33,15,4,3.09,13,0
75f47622-9d71-4fa6-b2af-90047cbc014f,48,12,76236,39,4.6,3.92,0,86,37,2.42,4.87,2,5,2.0,11,0
a617c6e4-980e-47f2-8fca-7743037fc42c,53,10,38369,5,3.81,4.12,0,86,48,4.26,2.83,16,4,2.72,19,0
7862993c-09c8-42a6-8690-c8ce55cc4063,57,10,57941,17,2.73,3.62,0,55,75,4.26,3.46,6,2,2.24,11,0
4488e0ee-ef18-4ed7-95e2-e9de57049ade,30,5,50812,0,4.22,1.31,1,99,50,4.99,4.52,18,0,1.74,8,0
e3f13349-36be-45ba-9d71-d8f334358243,24,0,62000,12,4.55,2.58,0,17,60,3.55,1.42,4,2,2.21,8,0
ce16a9ec-ba60-436d-9f4c-d6c38afcfb2d,41,10,89044,39,2.16,1.73,1,89,78,2.44,1.03,13,1,2.99,14,0
40114af1-eb40-4cf9-ac28-c5e119e679ef,34,3,30000,34,2.02,2.92,2,49,36,3.89,3.18,7,0,4.01,4,0
9adfb0f5-dfbb-4711-9103-59d9bcd253e0,36,5,74494,21,4.85,1.49,0,94,68,4.1,4.6,2,1,4.33,5,0
a8f180b2-f2ad-4f64-9a0d-4216d970f8c9,29,4,75025,35,3.41,2.9,3,80,69,4.5,2.12,6,5,4.65,20,0
fa0133ee-2b88-41ff-9af1-620005b2a97a,22,0,50782,1,2.91,4.23,0,14,91,3.79,1.45,23,4,1.47,19,0
8a569a6a-2a35-4ae2-bb78-78ae26338cb7,51,7,85724,8,3.42,3.49,1,38,5,1.05,2.24,1,4,4.79,18,0
6fd4b3e0-02ed-4355-a5f3-5956ad281231,53,7,63560,1,3.96,3.77,0,48,40,2.99,2.92,1,3,1.2,3,0
6079bd51-b3bd-4b8b-a63e-7d3694cdd5c8,57,12,86187,24,1.67,2.7,2,27,87,3.96,1.31,14,0,1.36,8,1
da9aaa2d-562d-4a98-9d05-a5291b7dcbd9,33,4,73992,20,4.53,4.2,4,97,33,4.13,1.42,17,2,4.12,19,0
227ca3e5-a3fb-4e99-9048-9c1485177857,45,9,55243,13,4.68,4.23,0,72,4,1.11,4.05,4,5,1.89,5,0
38dda5e8-1da1-4728-b11e-d4668f60439f,22,0,68081,22,1.09,4.22,4,33,51,4.07,3.29,3,1,3.53,23,0
5aa3fd2b-852e-4bc0-96c7-d3827c208630,54,10,64620,26,1.26,2.75,3,9,36,2.4,4.37,5,3,4.97,14,0
5aa2ecfc-f19f-4799-9622-84e827c79073,51,13,65104,42,1.94,3.16,1,94,45,1.85,4.51,17,2,1.08,12,0
74c81c11-d919-4eec-b22b-d922a92d4522,48,11,55799,39,2.91,4.54,1,96,62,2.49,4.37,18,2,4.26,11,0
17c09a4d-75d9-44fb-a162-bc15da4415cc,49,7,107396,35,2.42,2.21,3,89,92,4.89,3.05,19,2,4.86,21,0
e01c6281-ce47-480d-8c8b-5f2742759bbd,50,10,88785,43,4.0,3.73,3,89,44,1.85,3.66,19,5,4.31,14,0
d3909877-0ee1-4f1a-8339-9cde961e44fb,53,5,99884,25,4.9,4.68,0,14,88,1.62,1.44,18,4,3.8,5,0
b472779a-7e3f-483a-9e4b-43a37ee9f7bc,38,2,81119,11,2.49,1.41,2,17,78,3.69,3.17,21,2,4.42,7,0
d418e28e-fc67-4530-abf0-cfb462625364,29,1,66793,16,3.43,1.57,2,28,94,3.72,4.97,10,5,4.68,22,0
5ee671fe-6fc7-433f-9cbc-a117ef584dfb,56,8,78180,29,3.4,4.22,3,40,98,1.33,1.84,1,0,2.88,7,1
6cbb66d2-de72-42a3-be31-01d381053c15,59,18,81737,31,4.04,3.76,0,42,23,4.13,2.06,17,1,4.49,24,0
877dda16-10a0-421f-a08f-16b926ff4c4f,55,13,57121,24,3.39,4.01,1,79,69,1.34,4.68,11,0,2.12,8,0
07a91763-c4d7-491b-baed-8240dd76290f,48,2,84534,40,1.93,3.63,2,72,90,4.86,3.44,18,1,1.12,2,1
fa587bf8-5eb3-467c-aea9-d925487a7c5f,49,10,69773,26,2.99,4.41,0,91,6,2.48,2.06,9,0,3.35,21,0
e374a579-e513-471e-99b5-1d5243405dc0,29,2,32519,44,1.55,4.05,1,57,23,4.36,2.52,3,0,1.99,17,1
f7ce0c40-1056-4e18-a9f4-3cc1bc16bf0f,33,3,77426,13,4.91,2.13,1,58,91,2.36,1.86,1,4,4.9,10,0
6c79a250-157d-4c7e-8ee5-fe4908dda351,33,5,56254,16,1.03,2.45,0,71,13,2.75,2.47,9,0,4.66,11,0
f03c4929-2985-45f8-b6e6-f68446f70e8c,58,12,51355,34,3.99,2.08,0,29,49,1.52,4.96,1,2,1.07,6,0
ba2db894-ee93-46c8-8aaf-897e2738887e,55,6,53387,28,3.31,2.36,2,75,96,2.2,2.27,15,5,3.27,22,0
ac1370e1-b410-49a5-b891-f5f907f376ff,47,5,62572,7,3.04,3.51,0,21,81,4.97,3.3,23,0,1.11,15,0
1d5d66f0-c1a0-4ee1-8ab4-57d20552234c,51,7,71408,19,2.88,4.75,2,18,58,4.47,4.99,4,2,1.92,14,0
c5c66f6c-63ee-4cd7-b5de-876f994d79e7,33,3,47706,37,2.43,3.43,1,39,16,2.1,1.96,3,0,2.89,19,0
8f5430f0-5202-400d-b7c8-f382730391de,40,5,86859,19,3.72,4.72,1,98,23,2.15,1.97,10,4,1.61,16,0
5078fb77-1d8d-4841-accf-0902e79909c0,58,19,86249,23,4.19,1.65,1,69,40,2.04,1.68,18,4,4.61,10,0
dff5a5b3-e96e-4964-91f9-b7ca78c84359,48,7,53469,26,4.05,3.93,0,61,98,1.69,4.51,4,5,1.52,8,0
23302f5d-770c-4969-a8a7-0b91737bf0b3,59,14,73354,10,4.71,2.96,0,24,77,2.52,2.44,6,2,3.23,21,0
c4457dfe-4e07-4772-b63a-6af85dd54287,30,0,81710,30,1.75,4.02,0,32,86,3.53,4.37,22,5,3.41,7,0
b3111454-99e5-4c7b-9d65-c9922faa0864,57,6,31379,40,3.62,4.37,0,67,20,4.71,1.41,17,1,4.3,17,0
3d07cc1d-5f59-46b6-8b26-5375053dedea,21,0,56668,17,3.84,2.22,1,21,86,1.28,2.8,18,4,4.87,21,0
88bfe815-6f5a-4ac1-b388-60de635bb605,22,0,39162,16,1.54,1.28,1,87,57,4.84,2.62,9,0,4.43,10,0
32952028-4533-4ade-ab9c-66c957b334cd,21,0,74839,23,2.55,4.78,0,79,75,1.66,2.5,9,4,3.84,14,0
2a08a310-2b04-40ff-8cde-9e55dd0ca818,47,6,85980,9,3.37,4.99,2,27,26,3.34,1.34,13,0,4.9,7,0
93fd52dd-eebd-44fa-891c-229ab65d0a65,54,10,76074,30,3.81,2.12,0,63,58,1.87,1.63,18,0,3.54,21,0
c18f87d1-2fc3-41b2-b6a6-a6801b94337c,35,1,71539,42,2.48,4.64,3,23,24,1.88,3.04,3,5,2.41,22,0
88cdca3f-d1d2-43e8-8de2-12aee2a0dc14,45,6,40990,1,2.63,3.7,1,99,16,2.18,4.6,16,3,2.72,11,0
a131ece2-8b21-42ae-93f5-1f398d931026,56,20,65363,13,1.61,2.03,0,7,42,2.34,4.43,23,5,2.76,13,0
09e1208a-d8a6-46f5-84d6-4d74610808e9,56,5,57138,18,2.12,4.1,2,28,8,1.04,3.7,11,5,3.65,2,0
2a71b736-9bf4-4dd3-8be3-0c9ff367401d,50,3,66380,37,1.27,2.53,1,65,14,4.31,1.19,2,3,3.89,22,0
aea0624e-4c9c-4bd5-b521-7a18fbb5102d,23,0,62429,4,3.61,1.45,0,81,31,3.03,4.91,7,3,1.2,17,0
0ca68df3-1530-47d6-8145-e9d8bd0f820b,24,1,35991,23,1.63,2.63,1,37,23,2.59,3.04,4,1,1.66,20,0
aebd1f76-f555-4b71-9e04-4c8d77955caa,25,1,73995,17,4.24,1.36,3,15,15,3.97,3.67,4,1,4.06,5,0
b379eee5-58fe-4fcb-b8df-b8edc4cb57d9,56,20,53258,32,2.83,2.84,1,23,4,4.85,1.98,11,5,4.23,23,0
c2d98ea0-a7c8-4330-8c93-091935736cc4,31,2,57967,2,3.29,2.18,1,48,30,1.64,2.12,9,4,3.52,2,0
3a28ab23-65b6-424f-b71c-b97af9435126,44,4,72149,3,1.07,4.02,4,42,61,4.23,2.09,11,1,4.6,23,0
95a4a72e-eb95-4efd-8c00-dff32b39e884,23,0,73260,40,1.7,4.92,2,81,29,4.45,3.82,18,4,1.62,0,0
002d8b53-fd55-4d2e-beda-443d0c88e7d6,54,6,69983,43,4.72,4.86,0,44,28,1.8,2.48,8,2,2.53,1,0
faa49da7-a36c-4878-a4de-3d7bdea89e8c,27,2,67386,37,4.11,4.83,1,22,55,2.94,1.18,17,4,4.04,22,0
70dfa5f0-461f-4133-a721-14f9c733a14f,31,1,40980,11,4.26,4.92,1,34,91,1.93,3.9,22,1,3.18,22,0
0dd438dd-92b1-45c7-9208-e6320fa21ac5,32,3,77084,11,2.15,1.69,0,70,74,3.5,4.49,7,3,1.23,16,0
9cda3c96-c8ad-4931-8939-6bc585ee3b13,44,8,68303,33,3.57,4.09,1,98,39,2.3,4.49,8,0,4.95,24,0
185c02e9-62f3-4a70-846c-2b5c64de393e,39,8,90430,21,4.99,4.25,0,30,85,3.77,1.18,13,3,1.17,16,0
1a9895e0-8c76-422e-aaa9-d4f51aff1107,28,3,51232,20,3.73,1.51,2,41,73,2.3,2.22,6,1,3.37,1,0
588a9cbe-5bc2-4760-919f-68c5732665b2,25,1,43853,37,1.12,2.58,1,24,28,4.05,1.21,8,3,2.61,23,0
699309bb-e3bf-41b0-94d5-84fde5822bea,21,0,89549,30,1.74,3.98,2,44,0,2.73,3.06,8,0,3.87,16,0
574fcccb-8e13-4a22-928a-c668d0e5d953,51,11,48835,14,4.93,1.5,0,75,93,2.43,2.91,16,4,3.71,10,0
23fcf6ed-deeb-4ba7-87f1-d5db0b17c120,21,0,58208,11,2.76,3.97,1,13,76,2.66,3.16,21,2,2.58,18,0
37a0aec5-a141-48ce-9c8c-f7aec12f63fc,40,8,87502,25,1.93,1.81,2,12,95,4.21,3.4,3,5,1.02,15,0
3b5b90b8-78c3-49ba-9a68-d815200fd9a1,46,3,57164,4,4.69,4.73,1,50,28,3.88,3.69,18,1,4.41,4,0
f6f72721-0ff1-4c8b-8ab5-c2b6543f1e8f,40,6,106060,0,3.83,4.01,0,23,94,4.96,3.92,22,4,2.1,17,0
97df9e9c-5724-4267-8432-d1c765321866,52,9,63893,28,4.51,1.88,1,99,65,2.6,3.6,1,2,3.34,22,0
f9705a19-7b6e-4aff-a992-a14c517e2168,45,5,73974,40,4.03,3.07,1,79,21,1.34,4.79,21,1,1.04,24,0
ce84ed13-7bee-4183-9560-b0837f869f7c,50,6,94617,37,3.73,4.69,1,56,11,2.53,2.71,20,4,2.58,10,0
2d4020a5-cb6c-47bd-8b9a-c628effe3755,44,6,59565,32,4.4,4.86,1,96,27,1.86,1.1,20,1,3.04,10,0
43f8eaa3-0571-4bb1-8e68-3d0bc714c5d8,39,9,44434,3,1.46,1.63,1,18,45,4.25,5.0,13,0,2.64,13,0
94fda9b5-21cd-4ef9-8f1c-137448f99666,39,2,38770,9,3.57,1.91,3,62,46,3.64,1.29,4,5,1.3,21,0
ff668924-1573-48d7-b630-34ee323f2b6f,42,8,62248,38,1.2,1.94,0,11,28,1.97,4.17,6,0,4.37,19,0
99b5fbb7-478d-4d44-8d1a-1814570e335f,43,7,60855,43,4.28,3.32,2,9,84,3.44,3.26,20,2,1.72,6,0
9ea9455b-7fb3-4b6a-b1ee-2cd3561dd405,41,8,56790,41,4.32,1.19,1,50,23,2.97,1.36,16,3,1.34,1,0
f418db0b-6ffe-4f63-8471-18111653579c,52,7,44000,12,2.54,2.69,2,22,95,1.62,4.71,13,2,4.14,6,0
6ec2bc0d-6c4e-4590-84a4-4918be8b2d30,50,14,67832,18,3.89,4.72,0,48,81,1.61,4.68,23,5,2.09,0,0
98178173-cebb-4da5-8e3f-8d71f6fd5b16,37,2,34898,11,1.67,1.81,1,8,43,3.97,2.44,16,5,3.83,6,0
5f06897a-9e40-49fd-bac6-1b98a81bda5a,58,18,39999,4,2.39,2.08,1,27,4,1.54,2.79,9,2,1.99,24,0
cb94d20e-7d83-4121-a754-427640821f3c,21,0,79432,26,3.7,2.46,2,56,67,2.94,1.81,12,4,4.37,4,0
ec923c22-c62a-4c8e-9b34-9f7fd0405a84,42,4,52320,6,3.06,1.1,1,51,33,2.24,4.15,12,1,4.92,23,0
9d630305-e628-453c-b4bc-bb0880d5fc7d,40,3,70944,13,4.77,4.82,1,63,88,3.93,1.78,2,4,2.35,23,0
e225f75f-0bbf-4159-b218-9a1b02aa0b3d,46,12,63774,18,3.79,2.87,0,57,31,3.51,3.94,7,0,4.88,3,0
4b0e36b9-8340-47bf-9dea-cfb87257f37c,35,6,71026,26,3.1,2.76,2,24,19,2.39,3.0,6,5,2.84,17,1
2bc06ce0-7657-4709-ab11-6599705cf73b,30,1,70586,21,2.94,3.24,0,77,22,2.47,2.21,5,2,3.03,21,0
576058cb-0af1-4643-8e19-6422c9a02742,43,12,75890,11,1.79,3.05,0,89,70,2.28,3.92,21,1,1.31,2,0
68754a47-bdd6-497e-9a75-b81ebef04a4b,29,4,68413,42,2.65,2.09,0,79,76,2.38,1.02,24,4,4.58,8,0
1a889e4e-0680-4afc-8c38-fc92a4851719,34,7,51453,10,3.52,3.85,1,86,82,2.86,2.0,10,1,3.76,4,0
1d2899e3-7d5e-4b25-a4f4-dbf0b6997a96,33,2,46393,25,2.51,2.91,0,81,45,3.03,2.17,4,0,2.92,6,0
0430df02-8db1-41dc-a829-11d597086e77,28,2,62264,13,4.8,3.66,2,79,55,4.24,4.91,13,3,3.16,5,0
d78703a5-5301-40c0-89c6-0a9b5616a763,39,3,82330,18,4.18,4.25,0,39,56,4.17,3.23,13,0,2.89,3,0
3c2bbada-bc81-47d9-b1de-6dccb271ce51,50,8,52043,12,3.51,4.45,3,70,6,4.83,2.0,21,4,3.38,13,0
997da208-a5db-4ddb-adc0-27a1fb3cb124,48,15,83442,30,1.13,3.51,0,91,39,1.95,2.63,20,3,2.16,0,0
9b69ce7e-fcfc-4d84-ad7f-d03b19322e5f,47,10,47366,23,3.97,4.77,0,17,82,3.78,4.83,8,4,3.56,24,0
0f703d93-bcd6-4067-83b1-eae3085bdfe7,27,2,62207,43,3.41,5.0,0,43,82,2.33,4.6,24,1,2.05,2,0
76dcebe1-828d-4361-b473-e027d5ce400d,46,14,62804,37,2.01,3.25,3,22,62,2.64,1.79,9,4,4.74,13,0
dde1ebea-ccb0-4a73-9995-7412b3b4b681,23,0,48853,3,4.8,4.1,1,72,47,2.89,2.53,17,3,4.08,3,0
f8ac8005-d1f4-486a-accf-3f7387f4ff76,25,1,82868,44,4.24,4.88,1,87,68,4.69,3.91,10,1,1.75,23,0
eacb5257-a80f-4208-971f-532f486d4aa3,40,2,70074,33,4.64,2.81,1,19,54,1.77,3.53,1,4,4.14,2,0
5d438b10-a705-457d-b077-876fbb330f12,49,9,90227,7,3.25,3.07,0,51,11,4.47,2.11,9,2,4.84,17,0
5449904b-9439-4332-8ddd-73e3a64811c6,39,9,54354,20,4.83,2.82,1,88,64,4.4,3.04,23,0,3.65,15,0
ace8a369-a75e-4410-9fd7-8d5b765a4c95,45,2,60874,2,3.14,2.41,1,22,31,3.54,1.63,21,3,2.52,12,0
e0b16659-f32e-4ee8-8dbd-bf4f417ccbfc,33,4,42695,13,1.34,1.06,0,88,86,4.01,1.43,14,1,1.63,12,0
da3e6ec3-b9a2-4abe-b848-166329cd8c6f,35,7,77829,20,3.58,1.8,2,81,14,3.48,2.49,14,1,1.01,5,0
280bd09b-c57e-4d18-8efc-31fc198b1082,44,5,55961,37,4.31,3.12,2,10,20,1.63,4.22,5,5,4.06,16,0
